Date,Day,Weekend,Public_Holiday,Weather,Time_Slot,Product,Total_Quantity_Prepared,Quantity_Sold,Selling_Price,Revenue,Estimated_Cost,Profit,Payment_Mode,Platform,Net_Profit_Loss
25-01-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,16,14,15,210,155,55,Cash,Offline,15
25-01-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Chai,21,18,6,108,59,49,Online,Zomato,9
25-01-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,14,12,20,240,168,72,Cash,Offline,32
25-01-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,7,6,50,300,228,72,OnlinePaytm,Offline,32
25-01-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,13,11,35,385,285,100,Cash,Offline,60
25-01-2025,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,6,5,15,75,45,30,Online,Swiggy,-10
26-01-2025,Sunday,Yes,Yes,Cloudy,8AM - 2PM,Pohe,19,16,20,320,224,96,Cash,Offline,56
26-01-2025,Sunday,Yes,Yes,Cloudy,8AM - 2PM,Tarri Pohe,13,12,30,360,259,101,OnlinePaytm,Offline,61
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Misal Pav,6,5,40,200,150,50,OnlinePaytm,Offline,10
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Vada Pav,9,8,15,120,88,32,Online,Swiggy,-8
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Bhaji Pav,8,7,15,105,76,29,Online,Swiggy,-11
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Pattice,9,8,15,120,89,31,OnlinePaytm,Offline,-9
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Chai,12,10,6,60,33,27,Online,Swiggy,-13
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Bhaji Plate,17,15,20,300,210,90,Cash,Offline,50
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Vada Misal,15,13,50,650,494,156,OnlinePaytm,Offline,116
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,Usal Pav,23,20,35,700,518,182,Online,Swiggy,142
26-01-2025,Sunday,Yes,Yes,Sunny,8AM - 2PM,ButterMilk,6,5,15,75,45,30,Online,Swiggy,-10
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Pohe,10,7,20,140,177,-37,Cash,Offline,-77
27-01-2025,Monday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,5,3,30,90,130,-40,OnlinePaytm,Offline,-80
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,120,0,OnlinePaytm,Offline,-40
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,12,9,15,135,191,-56,Online,Zomato,-96
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,3,2,15,30,30,0,OnlinePaytm,Offline,-40
27-01-2025,Monday,No,No,Cloudy,8AM - 2PM,Pattice,2,1,15,15,22,-7,Online,Swiggy,-47
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Chai,9,6,6,36,45,-9,Cash,Offline,-49
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,5,3,20,60,73,-13,Online,Zomato,-53
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Misal,7,4,50,200,261,-61,Cash,Offline,-101
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,4,2,35,70,99,-29,Online,Swiggy,-69
27-01-2025,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,4,2,15,30,39,-9,Cash,Offline,-49
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,7,4,20,80,116,-36,OnlinePaytm,Offline,-76
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,90,0,Online,Zomato,-40
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,9,6,40,240,240,0,Cash,Offline,-40
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Pav,11,7,15,105,132,-27,OnlinePaytm,Offline,-67
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,45,0,Cash,Offline,-40
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,20,-5,Online,Zomato,-45
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Chai,17,11,6,66,92,-26,Online,Zomato,-66
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,40,0,Online,Swiggy,-40
28-01-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,66,-16,OnlinePaytm,Offline,-56
28-01-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Usal Pav,7,5,35,175,243,-68,Cash,Offline,-108
28-01-2025,Tuesday,No,No,Cloudy,8AM - 2PM,ButterMilk,7,4,15,60,60,0,OnlinePaytm,Offline,-40
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,9,6,20,120,150,-30,OnlinePaytm,Offline,-70
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,221,-71,Cash,Offline,-111
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,6,4,40,160,239,-79,Cash,Offline,-119
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,13,9,15,135,186,-51,Online,Swiggy,-91
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,45,-15,OnlinePaytm,Offline,-55
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,3,2,15,30,38,-8,Online,Swiggy,-48
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Chai,6,4,6,24,33,-9,Cash,Offline,-49
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,3,2,20,40,40,0,OnlinePaytm,Offline,-40
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,6,3,50,150,207,-57,Cash,Offline,-97
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,4,3,35,105,105,0,Online,Swiggy,-40
29-01-2025,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,22,-7,Cash,Offline,-47
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Pohe,7,5,20,100,149,-49,Online,Swiggy,-89
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,81,-21,Cash,Offline,-61
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Misal Pav,5,3,40,120,120,0,Online,Zomato,-40
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,7,5,15,75,75,0,OnlinePaytm,Offline,-40
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Pav,7,4,15,60,60,0,Online,Swiggy,-40
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,55,-10,OnlinePaytm,Offline,-50
30-01-2025,Thursday,No,No,Cloudy,8AM - 2PM,Chai,11,6,6,36,47,-11,OnlinePaytm,Offline,-51
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,8,5,20,100,100,0,OnlinePaytm,Offline,-40
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,4,3,50,150,194,-44,OnlinePaytm,Offline,-84
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,9,6,35,210,293,-83,Cash,Offline,-123
30-01-2025,Thursday,No,No,Sunny,8AM - 2PM,ButterMilk,7,4,15,60,60,0,Cash,Offline,-40
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Pohe,9,6,20,120,147,-27,Online,Zomato,-67
31-01-2025,Friday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,5,3,30,90,90,0,OnlinePaytm,Offline,-40
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Misal Pav,4,2,40,80,112,-32,Cash,Offline,-72
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,7,5,15,75,109,-34,OnlinePaytm,Offline,-74
31-01-2025,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,2,1,15,15,19,-4,OnlinePaytm,Offline,-44
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,66,-21,Cash,Offline,-61
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Chai,8,5,6,30,36,-6,Online,Zomato,-46
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,4,2,20,40,58,-18,Online,Zomato,-58
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,5,3,50,150,150,0,Online,Swiggy,-40
31-01-2025,Friday,No,No,Sunny,8AM - 2PM,Usal Pav,3,2,35,70,70,0,Cash,Offline,-40
31-01-2025,Friday,No,No,Cloudy,8AM - 2PM,ButterMilk,3,2,15,30,41,-11,OnlinePaytm,Offline,-51
01-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Pohe,21,18,20,360,252,108,OnlinePaytm,Offline,68
01-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Tarri Pohe,16,14,30,420,302,118,OnlinePaytm,Offline,78
01-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Misal Pav,14,12,40,480,360,120,Cash,Offline,80
01-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,14,12,15,180,131,49,Online,Zomato,9
01-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,12,10,15,150,108,42,Online,Zomato,2
01-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Pattice,13,11,15,165,122,43,OnlinePaytm,Offline,3
01-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Chai,39,34,6,204,112,92,OnlinePaytm,Offline,52
01-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Bhaji Plate,13,12,20,240,168,72,Cash,Offline,32
01-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Misal,19,17,50,850,646,204,OnlinePaytm,Offline,164
01-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,21,18,35,630,466,164,Cash,Offline,124
01-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,ButterMilk,11,9,15,135,81,54,Cash,Offline,14
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pohe,25,22,20,440,308,132,Cash,Offline,92
02-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,13,11,30,330,238,92,OnlinePaytm,Offline,52
02-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Misal Pav,16,15,40,600,450,150,OnlinePaytm,Offline,110
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Pav,11,10,15,150,110,41,Cash,Offline,1
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,5,4,15,60,43,17,Online,Swiggy,-23
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,13,11,15,165,122,43,OnlinePaytm,Offline,3
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,29,26,6,156,86,70,OnlinePaytm,Offline,30
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,13,11,20,220,154,66,Online,Zomato,26
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,6,5,50,250,190,60,OnlinePaytm,Offline,20
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Usal Pav,21,18,35,630,466,164,Cash,Offline,124
02-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,ButterMilk,13,12,15,180,108,72,Cash,Offline,32
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Pohe,17,10,20,200,251,-51,OnlinePaytm,Offline,-91
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,82,-22,Cash,Offline,-62
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,10,7,40,280,418,-138,Cash,Offline,-178
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,12,7,15,105,105,0,Cash,Offline,-40
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,5,3,15,45,45,0,Online,Swiggy,-40
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Pattice,6,4,15,60,75,-15,Online,Zomato,-55
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Chai,17,10,6,60,77,-17,Cash,Offline,-57
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,24,-4,Online,Swiggy,-44
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,62,-12,Cash,Offline,-52
03-02-2025,Monday,No,No,Cloudy,8AM - 2PM,Usal Pav,9,6,35,210,293,-83,OnlinePaytm,Offline,-123
03-02-2025,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,9,5,15,75,92,-17,OnlinePaytm,Offline,-57
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,10,6,20,120,177,-57,Online,Swiggy,-97
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,221,-71,Cash,Offline,-111
04-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Misal Pav,7,4,40,160,160,0,OnlinePaytm,Offline,-40
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Vada Pav,11,7,15,105,105,0,Cash,Offline,-40
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,4,2,15,30,42,-12,OnlinePaytm,Offline,-52
04-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Pattice,5,3,15,45,64,-19,Cash,Offline,-59
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Chai,11,7,6,42,42,0,OnlinePaytm,Offline,-40
04-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Bhaji Plate,2,1,20,20,29,-9,OnlinePaytm,Offline,-49
04-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Misal,2,1,50,50,68,-18,Cash,Offline,-58
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,7,4,35,140,170,-30,Online,Zomato,-70
04-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,3,2,15,30,41,-11,OnlinePaytm,Offline,-51
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,6,4,20,80,80,0,OnlinePaytm,Offline,-40
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,10,6,30,180,180,0,OnlinePaytm,Offline,-40
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Misal Pav,10,6,40,240,320,-80,Cash,Offline,-120
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,16,10,15,150,150,0,Cash,Offline,-40
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,3,2,15,30,30,0,Cash,Offline,-40
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,3,2,15,30,30,0,Cash,Offline,-40
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Chai,10,6,6,36,50,-14,Cash,Offline,-54
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,6,4,20,80,80,0,OnlinePaytm,Offline,-40
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,4,2,50,100,125,-25,Online,Zomato,-65
05-02-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Usal Pav,5,3,35,105,147,-42,Cash,Offline,-82
05-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,6,3,15,45,55,-10,Cash,Offline,-50
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Pohe,9,5,20,100,134,-34,OnlinePaytm,Offline,-74
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Tarri Pohe,8,5,30,150,212,-62,OnlinePaytm,Offline,-102
06-02-2025,Thursday,No,No,Cloudy,8AM - 2PM,Misal Pav,7,4,40,160,160,0,Cash,Offline,-40
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Pav,7,5,15,75,111,-36,OnlinePaytm,Offline,-76
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,20,-5,Cash,Offline,-45
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Pattice,2,1,15,15,20,-5,OnlinePaytm,Offline,-45
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Chai,6,4,6,24,33,-9,Cash,Offline,-49
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,3,2,20,40,51,-11,Cash,Offline,-51
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,3,2,50,100,147,-47,Online,Swiggy,-87
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,141,-36,OnlinePaytm,Offline,-76
06-02-2025,Thursday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,15,0,OnlinePaytm,Offline,-40
07-02-2025,Friday,No,No,Sunny,8AM - 2PM,Pohe,8,5,20,100,136,-36,Online,Swiggy,-76
07-02-2025,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,4,2,30,60,79,-19,Cash,Offline,-59
07-02-2025,Friday,No,No,Sunny,8AM - 2PM,Misal Pav,8,5,40,200,268,-68,Online,Swiggy,-108
07-02-2025,Friday,No,No,Cloudy,8AM - 2PM,Vada Pav,16,9,15,135,135,0,OnlinePaytm,Offline,-40
07-02-2025,Friday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,5,3,15,45,45,0,Cash,Offline,-40
07-02-2025,Friday,No,No,Cloudy,8AM - 2PM,Pattice,5,3,15,45,62,-17,OnlinePaytm,Offline,-57
07-02-2025,Friday,No,No,Sunny,8AM - 2PM,Chai,9,5,6,30,30,0,Cash,Offline,-40
07-02-2025,Friday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,20,0,Cash,Offline,-40
07-02-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Misal,2,1,50,50,50,0,Cash,Offline,-40
07-02-2025,Friday,No,No,Cloudy,8AM - 2PM,Usal Pav,6,4,35,140,184,-44,Cash,Offline,-84
07-02-2025,Friday,No,No,Cloudy,8AM - 2PM,ButterMilk,3,2,15,30,30,0,Cash,Offline,-40
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pohe,29,26,20,520,364,156,OnlinePaytm,Offline,116
08-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,15,13,30,390,281,109,OnlinePaytm,Offline,69
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Misal Pav,13,11,40,440,330,110,Cash,Offline,70
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Vada Pav,22,20,15,300,219,81,Online,Swiggy,41
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,13,12,15,180,130,50,OnlinePaytm,Offline,10
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Pattice,11,9,15,135,100,35,Online,Swiggy,-5
08-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Chai,16,14,6,84,46,38,Cash,Offline,-2
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,14,12,20,240,168,72,OnlinePaytm,Offline,32
08-02-2025,Saturday,Yes,No,Cloudy,8AM - 2PM,Vada Misal,5,4,50,200,152,48,OnlinePaytm,Offline,8
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,Usal Pav,12,10,35,350,259,91,OnlinePaytm,Offline,51
08-02-2025,Saturday,Yes,No,Sunny,8AM - 2PM,ButterMilk,6,5,15,75,45,30,Cash,Offline,-10
09-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Pohe,12,10,20,200,140,60,Cash,Offline,20
09-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Tarri Pohe,8,7,30,210,151,59,Cash,Offline,19
09-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Misal Pav,10,8,40,320,240,80,Online,Swiggy,40
09-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Vada Pav,10,9,15,135,99,36,OnlinePaytm,Offline,-4
09-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Pav,5,4,15,60,43,17,Online,Swiggy,-23
09-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Pattice,12,11,15,165,122,43,OnlinePaytm,Offline,3
09-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Chai,24,22,6,132,73,59,Online,Zomato,19
09-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Bhaji Plate,4,3,20,60,42,18,Online,Swiggy,-22
09-02-2025,Sunday,Yes,No,Sunny,8AM - 2PM,Vada Misal,13,11,50,550,418,132,Online,Zomato,92
09-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,Usal Pav,18,17,35,595,440,155,OnlinePaytm,Offline,115
09-02-2025,Sunday,Yes,No,Cloudy,8AM - 2PM,ButterMilk,5,4,15,60,36,24,Online,Swiggy,-16
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Pohe,10,6,20,120,120,0,Cash,Offline,-40
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Tarri Pohe,5,3,30,90,109,-19,Cash,Offline,-59
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Misal Pav,9,6,40,240,339,-99,OnlinePaytm,Offline,-139
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Vada Pav,11,8,15,120,161,-41,Cash,Offline,-81
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Pav,2,1,15,15,19,-4,Cash,Offline,-44
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Pattice,4,2,15,30,43,-13,Cash,Offline,-53
10-02-2025,Monday,No,No,Cloudy,8AM - 2PM,Chai,9,6,6,36,52,-16,OnlinePaytm,Offline,-56
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Bhaji Plate,7,5,20,100,136,-36,Online,Swiggy,-76
10-02-2025,Monday,No,No,Cloudy,8AM - 2PM,Vada Misal,4,2,50,100,100,0,Online,Swiggy,-40
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,Usal Pav,8,5,35,175,242,-67,OnlinePaytm,Offline,-107
10-02-2025,Monday,No,No,Sunny,8AM - 2PM,ButterMilk,9,6,15,90,112,-22,Online,Swiggy,-62
11-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Pohe,12,7,20,140,186,-46,Online,Swiggy,-86
11-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,5,3,30,90,123,-33,OnlinePaytm,Offline,-73
11-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Misal Pav,7,4,40,160,224,-64,OnlinePaytm,Offline,-104
11-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Pav,11,7,15,105,105,0,OnlinePaytm,Offline,-40
11-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Pav,3,2,15,30,44,-14,OnlinePaytm,Offline,-54
11-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Pattice,3,2,15,30,36,-6,OnlinePaytm,Offline,-46
11-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Chai,9,5,6,30,38,-8,OnlinePaytm,Offline,-48
11-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,3,2,20,40,59,-19,OnlinePaytm,Offline,-59
11-02-2025,Tuesday,No,No,Cloudy,8AM - 2PM,Vada Misal,4,3,50,150,212,-62,Online,Swiggy,-102
11-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,Usal Pav,8,5,35,175,224,-49,Online,Swiggy,-89
11-02-2025,Tuesday,No,No,Sunny,8AM - 2PM,ButterMilk,2,1,15,15,22,-7,Cash,Offline,-47
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pohe,14,8,20,160,160,0,Online,Swiggy,-40
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Tarri Pohe,7,4,30,120,179,-59,Online,Swiggy,-99
12-02-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Misal Pav,8,5,40,200,296,-96,Online,Swiggy,-136
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Pav,16,10,15,150,150,0,OnlinePaytm,Offline,-40
12-02-2025,Wednesday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,2,1,15,15,18,-3,OnlinePaytm,Offline,-43
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Pattice,7,4,15,60,60,0,Cash,Offline,-40
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Chai,8,6,6,36,36,0,Cash,Offline,-40
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Bhaji Plate,2,1,20,20,25,-5,Online,Zomato,-45
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Vada Misal,7,4,50,200,261,-61,OnlinePaytm,Offline,-101
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,Usal Pav,7,4,35,140,140,0,Cash,Offline,-40
12-02-2025,Wednesday,No,No,Sunny,8AM - 2PM,ButterMilk,6,4,15,60,60,0,OnlinePaytm,Offline,-40
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Pohe,16,12,20,240,300,-60,Online,Swiggy,-100
13-02-2025,Thursday,No,No,Cloudy,8AM - 2PM,Tarri Pohe,9,6,30,180,267,-87,Cash,Offline,-127
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Misal Pav,12,7,40,280,386,-106,Cash,Offline,-146
13-02-2025,Thursday,No,No,Cloudy,8AM - 2PM,Vada Pav,9,5,15,75,91,-16,OnlinePaytm,Offline,-56
13-02-2025,Thursday,No,No,Cloudy,8AM - 2PM,Bhaji Pav,3,2,15,30,38,-8,OnlinePaytm,Offline,-48
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Pattice,5,3,15,45,55,-10,OnlinePaytm,Offline,-50
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Chai,10,7,6,42,60,-18,OnlinePaytm,Offline,-58
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Bhaji Plate,3,2,20,40,57,-17,Online,Zomato,-57
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Vada Misal,9,5,50,250,250,0,Online,Swiggy,-40
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,Usal Pav,5,3,35,105,147,-42,OnlinePaytm,Offline,-82
13-02-2025,Thursday,No,No,Sunny,8AM - 2PM,ButterMilk,6,3,15,45,58,-13,Cash,Offline,-53
14-02-2025,Friday,No,No,Cloudy,8AM - 2PM,Pohe,13,9,20,180,261,-81,Online,Zomato,-121
14-02-2025,Friday,No,No,Sunny,8AM - 2PM,Tarri Pohe,6,4,30,120,120,0,OnlinePaytm,Offline,-40
14-02-2025,Friday,No,No,Sunny,8AM - 2PM,Misal Pav,6,4,40,160,205,-45,OnlinePaytm,Offline,-85
14-02-2025,Friday,No,No,Sunny,8AM - 2PM,Vada Pav,9,6,15,90,112,-22,Cash,Offline,-62
